t_real, tv, d_tv, e_p_x, e_p_y,e_p_z, e_o_x, e_o_y, e_o_z, e_v_lin_x, e_v_lin_y, e_v_lin_z, e_v_ang_x, e_v_ang_y, e_v_ang_z,W_0x, W_0y, W_0z,  W_1x, W_1y, W_1z,  W_2x, W_2y, W_2z,  W_3x, W_3y, W_3z,p_c_x, p_c_y, p_c_z,p_d_x, p_d_y, p_d_z,prob0, prob1, prob2, prob3 
21.372,19.9149,0.931103,0.0030305,-0.0078587,-0.0328479,-0.14452,-0.00406249,0.0102687,-0.130424,-0.0046136,0.0417384,-0.0381821,-0.332436,-0.0418119,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0967375,-0.0299916,0.3218,0.093707,-0.0221329,0.354648,1,1,1,1
21.374,19.9168,0.931103,0.00338854,-0.0078587,-0.032976,-0.144634,-0.00500155,0.0100815,0.179023,0,-0.0640459,-0.325612,-0.00421426,-0.00113484,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0967375,-0.0299916,0.3218,0.093349,-0.0221329,0.354776,1,1,1,1
21.376,19.9187,0.931103,0.00309504,-0.00786951,-0.0328768,-0.145565,-0.0050087,0.0100798,-0.14675,-0.00540178,0.0495832,-0.0215508,-0.349719,-0.0445374,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.096085,-0.0300024,0.322025,0.09299,-0.0221329,0.354902,1,1,1,1
21.378,19.9205,0.931103,0.00280194,-0.0078814,-0.0327765,-0.145632,-0.00599665,0.00988066,-0.14655,-0.00594538,0.050149,-0.0207727,-0.349083,-0.0450243,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0954319,-0.0300143,0.322248,0.09263,-0.0221329,0.355024,1,1,1,1
21.38,19.9224,0.931103,0.00254482,-0.00789351,-0.0326872,-0.145696,-0.0069827,0.00968027,-0.12856,-0.00605293,0.0446456,-0.0325176,-0.329708,-0.0431268,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0947797,-0.0300271,0.322469,0.0922691,-0.0221329,0.355144,1,1,1,1
21.382,19.9243,0.931103,0.00287235,-0.0078942,-0.0327928,-0.145747,-0.00796484,0.00948242,0.163762,-0.000346354,-0.0527968,-0.309446,-0.0221064,-0.00438967,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0947797,-0.0300271,0.322469,0.0919074,-0.0221329,0.355261,1,1,1,1
21.384,19.9261,0.931103,0.00261987,-0.00790706,-0.0327006,-0.146679,-0.00797176,0.00947596,-0.126236,-0.00643308,0.0461092,-0.0268627,-0.32643,-0.0434906,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0941646,-0.03004,0.322675,0.0915447,-0.0221329,0.355376,1,1,1,1
21.386,19.928,0.931103,0.00237077,-0.00792072,-0.0326079,-0.146761,-0.00889335,0.00928428,-0.124554,-0.00682576,0.04634,-0.0242118,-0.322509,-0.043889,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.093518,-0.0300544,0.322891,0.0911812,-0.0221329,0.355487,1,1,1,1
21.388,19.9298,0.931103,0.00270115,-0.0079215,-0.0327055,-0.146835,-0.00980372,0.00909223,0.165194,-0.00039102,-0.048786,-0.309346,-0.021596,-0.00502311,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.093518,-0.0300544,0.322891,0.0908168,-0.0221329,0.355596,1,1,1,1
21.39,19.9317,0.931103,0.00242225,-0.00793683,-0.0325984,-0.147719,-0.00986035,0.00907783,-0.139451,-0.00766833,0.0535564,-0.0058601,-0.336006,-0.0466531,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0928739,-0.0300697,0.323104,0.0904517,-0.0221329,0.355702,1,1,1,1
21.392,19.9336,0.931103,0.00278822,-0.00793683,-0.0327017,-0.147741,-0.0108088,0.00887441,0.182984,0,-0.0516516,-0.326311,-0.0039719,-0.00304666,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0922995,-0.0300842,0.323293,0.0900857,-0.0221329,0.355806,1,1,1,1
21.394,19.9354,0.931103,0.00254686,-0.00795221,-0.0326023,-0.148673,-0.0108155,0.00887002,-0.120681,-0.00768578,0.0496978,-0.0218526,-0.315322,-0.0448085,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0922658,-0.0300851,0.323304,0.0897189,-0.0221329,0.355906,1,1,1,1
21.396,19.9373,0.931103,0.00227438,-0.00796932,-0.032491,-0.14874,-0.011705,0.00867603,-0.136238,-0.00855855,0.0556334,-0.00418064,-0.329819,-0.0476057,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0916258,-0.0301022,0.323513,0.0893515,-0.0221329,0.356004,1,1,1,1
21.398,19.9392,0.931103,0.00264261,-0.00796932,-0.0325859,-0.148757,-0.0126355,0.00847069,0.184114,0,-0.0474636,-0.326507,-0.00388866,-0.00365012,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0916258,-0.0301022,0.323513,0.0889832,-0.0221329,0.356099,1,1,1,1
21.4,19.941,0.931103,0.00237327,-0.00798736,-0.032471,-0.14969,-0.0126421,0.00846545,-0.13467,-0.00901698,0.0574665,-0.00355028,-0.32747,-0.0481206,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0909876,-0.0301203,0.32372,0.0886143,-0.0221329,0.356191,1,1,1,1
21.402,19.9429,0.931103,0.00210603,-0.00800631,-0.032355,-0.149705,-0.0135657,0.0082587,-0.13362,-0.00947565,0.0579746,-0.00288769,-0.325583,-0.0486516,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0903507,-0.0301392,0.323925,0.0882447,-0.0221329,0.35628,1,1,1,1
21.404,19.9447,0.931103,0.00187402,-0.00802511,-0.0322486,-0.149718,-0.0144838,0.00805082,-0.116004,-0.00940039,0.0532127,-0.0193239,-0.307263,-0.0468263,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0897484,-0.030158,0.324118,0.0878744,-0.0221329,0.356367,1,1,1,1
21.406,19.9466,0.931103,0.00224497,-0.00802511,-0.0323323,-0.149778,-0.01535,0.00785238,0.185473,0,-0.0418414,-0.326738,-0.00375821,-0.00454911,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0897484,-0.030158,0.324118,0.0875034,-0.0221329,0.35645,1,1,1,1
21.408,19.9485,0.931103,0.00198297,-0.00804571,-0.0322114,-0.150712,-0.0153562,0.00784586,-0.131,-0.0103021,0.0604455,0.00150627,-0.321588,-0.0496936,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0891148,-0.0301786,0.32432,0.0871318,-0.0221329,0.356531,1,1,1,1
21.41,19.9503,0.931103,0.00235514,-0.00804571,-0.0322894,-0.150713,-0.0162627,0.00763531,0.186088,0,-0.0390155,-0.326844,-0.00371318,-0.00485098,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0884855,-0.0301999,0.324519,0.0867597,-0.0221329,0.356609,1,1,1,1
21.412,19.9522,0.931103,0.00206562,-0.00806811,-0.0321553,-0.151647,-0.0162689,0.00762835,-0.144763,-0.0111964,0.0670637,0.0244791,-0.33357,-0.0526962,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0884525,-0.030201,0.324529,0.0863869,-0.0221329,0.356685,1,1,1,1
21.414,19.9541,0.931103,0.00184665,-0.00808893,-0.0320418,-0.151582,-0.017209,0.0074057,-0.109484,-0.0104121,0.0567429,-0.00801065,-0.295688,-0.0486855,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0878602,-0.0302218,0.324715,0.0860136,-0.0221329,0.356757,1,1,1,1
21.416,19.9559,0.931103,0.00163155,-0.00811042,-0.0319278,-0.151609,-0.0180417,0.00720343,-0.10755,-0.0107445,0.0570377,-0.00668909,-0.291434,-0.0494323,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0872713,-0.0302433,0.324899,0.0856397,-0.0221329,0.356826,1,1,1,1
21.418,19.9578,0.931103,0.00200593,-0.00811042,-0.0319944,-0.151633,-0.0188621,0.00699992,0.187189,0,-0.0333373,-0.327026,-0.00357475,-0.00571432,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0866529,-0.0302667,0.32509,0.0852653,-0.0221329,0.356893,1,1,1,1
21.42,19.9596,0.931103,0.00169757,-0.00813635,-0.0318467,-0.152567,-0.018868,0.00699174,-0.154181,-0.0129645,0.0738705,0.0476906,-0.3348,-0.0576548,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.086588,-0.0302692,0.32511,0.0848905,-0.0221329,0.356957,1,1,1,1
21.422,19.9615,0.931103,0.00149033,-0.00815932,-0.0317284,-0.152436,-0.0198107,0.00675352,-0.103616,-0.0114851,0.0591507,-0.00517811,-0.284132,-0.0510899,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0860055,-0.0302922,0.32529,0.0845151,-0.0221329,0.357018,1,1,1,1
21.424,19.9634,0.931103,0.00128611,-0.00818298,-0.031609,-0.152455,-0.0206099,0.00654649,-0.10211,-0.0118323,0.0597043,-0.00463904,-0.281536,-0.0518646,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0854254,-0.0303159,0.325467,0.0841393,-0.0221329,0.357076,1,1,1,1
21.426,19.9652,0.931103,0.00108464,-0.00820735,-0.0314883,-0.152473,-0.0214014,0.0063378,-0.100737,-0.0121824,0.0603309,-0.00411252,-0.279341,-0.0526436,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0848477,-0.0303402,0.325643,0.0837631,-0.0221329,0.357131,1,1,1,1
21.428,19.9671,0.931103,0.00146128,-0.00820735,-0.0315407,-0.152489,-0.0221866,0.00612734,0.188321,0,-0.0261967,-0.327207,-0.00337754,-0.00682126,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0848477,-0.0303402,0.325643,0.0833864,-0.0221329,0.357184,1,1,1,1
21.43,19.9689,0.931103,0.00123075,-0.00823383,-0.0314061,-0.153424,-0.0221922,0.0061176,-0.115263,-0.0132423,0.0672846,0.014378,-0.29267,-0.0560335,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0842402,-0.0303667,0.325827,0.0830094,-0.0221329,0.357233,1,1,1,1
21.432,19.9708,0.931103,0.00103446,-0.00825965,-0.0312798,-0.153387,-0.0230146,0.00589361,-0.098145,-0.0129098,0.063174,-0.00282039,-0.275836,-0.0542477,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0836665,-0.0303926,0.326,0.082632,-0.0221329,0.35728,1,1,1,1
21.434,19.9727,0.931103,0.000810471,-0.00828752,-0.0311433,-0.1534,-0.0237894,0.00567895,-0.111997,-0.0139353,0.0682335,0.0203908,-0.288049,-0.0572462,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0830648,-0.0304204,0.32618,0.0822543,-0.0221329,0.357324,1,1,1,1
21.436,19.9745,0.931103,0.00118853,-0.00828752,-0.0311842,-0.153346,-0.0245985,0.00545228,0.18903,0,-0.0204565,-0.327317,-0.00322187,-0.00762531,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0830648,-0.0304204,0.32618,0.0818762,-0.0221329,0.357365,1,1,1,1
21.438,19.9764,0.931103,0.000938878,-0.00831753,-0.0310356,-0.154281,-0.0246037,0.0054414,-0.124827,-0.0150055,0.0743422,0.0424826,-0.298627,-0.0602102,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0824367,-0.0304504,0.326367,0.0814979,-0.0221329,0.357403,1,1,1,1
21.44,19.9783,0.931103,0.000725732,-0.00834673,-0.030896,-0.154165,-0.0254424,0.00520281,-0.106573,-0.0145994,0.0697825,0.0257698,-0.279181,-0.0579971,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.081845,-0.0304796,0.326542,0.0811192,-0.0221329,0.357438,1,1,1,1
21.442,19.9801,0.931103,0.000424893,-0.00838141,-0.0307289,-0.154096,-0.026226,0.00497538,-0.15042,-0.0173391,0.0835521,0.0827588,-0.317596,-0.0663941,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0811652,-0.0305143,0.326741,0.0807403,-0.0221329,0.35747,1,1,1,1
21.444,19.982,0.931103,0.000804023,-0.00838141,-0.0307583,-0.153864,-0.0271176,0.00471347,0.189565,0,-0.0146973,-0.327392,-0.00304701,-0.00846653,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0811652,-0.0305143,0.326741,0.0803612,-0.0221329,0.357499,1,1,1,1
21.446,19.9838,0.931103,0.000600731,-0.00841213,-0.0306149,-0.1548,-0.0271225,0.0047014,-0.101646,-0.0153582,0.0717039,0.027572,-0.270824,-0.0589831,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0805826,-0.030545,0.326911,0.0799819,-0.0221329,0.357526,1,1,1,1
21.448,19.9857,0.931103,0.000401411,-0.00844357,-0.0304705,-0.154725,-0.027882,0.00447262,-0.0996604,-0.0157197,0.0722027,0.0281736,-0.267733,-0.0594778,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0800037,-0.0305765,0.327079,0.0796023,-0.0221329,0.35755,1,1,1,1
21.45,19.9876,0.931103,0.000781113,-0.00844357,-0.0304912,-0.154649,-0.0286325,0.00424309,0.189851,0,-0.0103687,-0.32743,-0.0029355,-0.0089722,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0800037,-0.0305765,0.327079,0.0792226,-0.0221329,0.35757,1,1,1,1
21.452,19.9894,0.931103,0.000434734,-0.00848433,-0.0302992,-0.155585,-0.0286373,0.0042303,-0.17319,-0.0203807,0.0960003,0.122558,-0.333655,-0.0734675,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0792775,-0.0306172,0.327289,0.0788428,-0.0221329,0.357588,1,1,1,1
21.454,19.9913,0.931103,0.000243351,-0.00851744,-0.0301497,-0.15524,-0.0295731,0.00394209,-0.0956912,-0.016556,0.0747434,0.0294753,-0.262211,-0.0606727,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0787062,-0.0306503,0.327453,0.0784628,-0.0221329,0.357603,1,1,1,1
21.456,19.9932,0.931103,0.000623428,-0.00851744,-0.0301618,-0.15516,-0.0303075,0.00371005,0.190038,0,-0.00603471,-0.327448,-0.00280657,-0.00953191,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0787062,-0.0306503,0.327453,0.0780827,-0.0221329,0.357615,1,1,1,1
21.458,19.995,0.931103,0.00100358,-0.00851744,-0.030171,-0.156096,-0.030312,0.00369647,0.190079,0,-0.00458924,-0.327456,-0.00280663,-0.00953211,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0775729,-0.0307187,0.327778,0.0777026,-0.0221329,0.357624,1,1,1,1
21.46,19.9969,0.931103,0.000220955,-0.00858759,-0.0298444,-0.157032,-0.0303165,0.00368289,-0.391315,-0.0350728,0.163268,0.408664,-0.528853,-0.115879,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0775433,-0.0307205,0.327786,0.0773224,-0.0221329,0.357631,1,1,1,1
21.462,19.9987,0.931103,4.21945e-05,-0.00862245,-0.0296894,-0.155873,-0.0318003,0.00321684,-0.0893801,-0.0174306,0.0775189,0.0344848,-0.253454,-0.0622122,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0769843,-0.0307553,0.327945,0.0769421,-0.0221329,0.357634,1,1,1,1
21.464,20.0006,0.931103,0.000422462,-0.00862245,-0.0296899,-0.155779,-0.0325094,0.00298179,0.190134,0,-0.00025156,-0.327445,-0.00262802,-0.0102679,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0764595,-0.0307888,0.328092,0.0765618,-0.0221329,0.357635,1,1,1,1
21.466,20.0025,0.931103,0.000248925,-0.00865772,-0.0295316,-0.156715,-0.0325136,0.00296718,-0.0867687,-0.0176387,0.0791432,0.0354299,-0.248484,-0.0628206,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0758816,-0.0308263,0.328254,0.0761816,-0.0221329,0.357632,1,1,1,1
21.468,20.0043,0.931103,5.15419e-05,-0.00869533,-0.0293647,-0.156618,-0.0332083,0.00273112,-0.0986914,-0.0188029,0.0834505,0.0551087,-0.256416,-0.0662606,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0758529,-0.0308282,0.328262,0.0758013,-0.0221329,0.357627,1,1,1,1
21.47,20.0062,0.931103,-0.000112241,-0.00873152,-0.0292051,-0.156465,-0.0339248,0.00248256,-0.0818915,-0.0180959,0.0798007,0.0364052,-0.23953,-0.0641578,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0753089,-0.0308644,0.328414,0.0754212,-0.0221329,0.357619,1,1,1,1
21.472,20.0081,0.931103,-0.000271736,-0.00876818,-0.0290444,-0.156365,-0.0345936,0.00224466,-0.0797473,-0.0183313,0.0803322,0.0367923,-0.235973,-0.064835,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0747693,-0.0309011,0.328563,0.0750411,-0.0221329,0.357608,1,1,1,1
21.474,20.0099,0.931103,0.000108276,-0.00876818,-0.0290305,-0.156264,-0.0352522,0.00200559,0.190006,0,0.00697708,-0.327394,-0.00238184,-0.0111856,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0747693,-0.0309011,0.328563,0.074661,-0.0221329,0.357594,1,1,1,1
21.476,20.0118,0.931103,-4.73481e-05,-0.00880533,-0.0288657,-0.1572,-0.035256,0.00198968,-0.0778121,-0.0185745,0.0824115,0.0371995,-0.232872,-0.0655269,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0742338,-0.0309382,0.328711,0.0742811,-0.0221329,0.357577,1,1,1,1
21.478,20.0136,0.931103,-0.000199304,-0.00884298,-0.0286994,-0.157098,-0.0359054,0.001749,-0.0759779,-0.0188258,0.0831407,0.0376211,-0.230166,-0.0662327,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0737021,-0.0309759,0.328858,0.0739014,-0.0221329,0.357557,1,1,1,1
21.48,20.0155,0.931103,-0.000320169,-0.00887913,-0.0285391,-0.156995,-0.0365469,0.00150689,-0.0604325,-0.0180739,0.0801471,0.0188199,-0.215986,-0.0640392,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0731739,-0.0310141,0.329003,0.0735218,-0.0221329,0.357534,1,1,1,1
21.482,20.0174,0.931103,3.15277e-05,-0.00888115,-0.028506,-0.156945,-0.0371485,0.0012752,0.175848,-0.00101107,0.0165623,-0.308077,-0.0140147,-0.0147448,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0731739,-0.0310141,0.329003,0.0731424,-0.0221329,0.357509,1,1,1,1
21.484,20.0192,0.931103,-0.000114169,-0.00891986,-0.0283334,-0.157826,-0.0371851,0.00124641,-0.0728482,-0.019352,0.086291,0.038577,-0.225756,-0.0676859,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.072649,-0.0310528,0.329147,0.0727632,-0.0221329,0.357481,1,1,1,1
21.486,20.0211,0.931103,-0.000282765,-0.00896087,-0.0281525,-0.15772,-0.0378136,0.00100079,-0.0842984,-0.020506,0.0904297,0.0608123,-0.234323,-0.07097,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0721014,-0.0310938,0.329297,0.0723842,-0.0221329,0.357449,1,1,1,1
21.488,20.023,0.931103,-0.000418247,-0.00899987,-0.027979,-0.157551,-0.0384659,0.000742683,-0.0677408,-0.0194996,0.0867558,0.0430886,-0.218459,-0.0683985,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0715872,-0.0311328,0.329436,0.0720055,-0.0221329,0.357415,1,1,1,1
21.49,20.0248,0.931103,-0.000521794,-0.00903687,-0.0278122,-0.157432,-0.0390734,0.000496435,-0.0384478,-0.017472,0.0798138,0.00450339,-0.191734,-0.062915,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0711052,-0.0311698,0.329566,0.071627,-0.0221329,0.357378,1,1,1,1
21.492,20.0267,0.931103,-0.000143626,-0.00903687,-0.0277723,-0.157368,-0.0396369,0.000261938,0.189084,0,0.0199562,-0.307664,-0.0129852,-0.0156155,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0711052,-0.0311698,0.329566,0.0712488,-0.0221329,0.357338,1,1,1,1
21.494,20.0285,0.931103,-0.000269394,-0.00907601,-0.0275947,-0.158303,-0.0396399,0.000243965,-0.0628841,-0.0195681,0.0887983,0.0437232,-0.209707,-0.0693194,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0706016,-0.0312089,0.329701,0.070871,-0.0221329,0.357295,1,1,1,1
21.496,20.0304,0.931103,-0.00039047,-0.00911525,-0.0274162,-0.158183,-0.0402222,-3.27905e-06,-0.060538,-0.0196194,0.0892625,0.0438297,-0.205799,-0.0698354,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.070103,-0.0312481,0.329834,0.0704935,-0.0221329,0.35725,1,1,1,1
21.498,20.0323,0.931103,-1.33117e-05,-0.00911525,-0.0273677,-0.158062,-0.0407933,-0.000251122,0.188579,0,0.0242648,-0.327078,-0.00179729,-0.0130371,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.070103,-0.0312481,0.329834,0.0701163,-0.0221329,0.357201,1,1,1,1
21.5,20.0341,0.931103,-0.000130373,-0.00915461,-0.0271851,-0.158997,-0.0407961,-0.000269637,-0.0585309,-0.0196815,0.091282,0.0439733,-0.202325,-0.0703707,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0696092,-0.0312875,0.329965,0.0697395,-0.0221329,0.35715,1,1,1,1
21.502,20.036,0.931103,-0.000243356,-0.00919412,-0.0270011,-0.158876,-0.041357,-0.000518501,-0.0564913,-0.0197542,0.0919767,0.0441219,-0.199243,-0.0709264,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0691198,-0.031327,0.330094,0.0693632,-0.0221329,0.357096,1,1,1,1
21.504,20.0379,0.931103,0.000132597,-0.00919412,-0.026944,-0.158754,-0.0419089,-0.000768262,0.187977,0,0.0285607,-0.326957,-0.00166156,-0.0134085,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0691198,-0.031327,0.330094,0.0689872,-0.0221329,0.357038,1,1,1,1
21.506,20.0397,0.931103,2.29612e-05,-0.00923379,-0.0267556,-0.159689,-0.0419115,-0.000787298,-0.054818,-0.0198377,0.0941998,0.0443437,-0.196506,-0.0714995,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0686347,-0.0313667,0.330223,0.0686117,-0.0221329,0.356978,1,1,1,1
21.508,20.0416,0.931103,-8.31862e-05,-0.00927366,-0.0265655,-0.159566,-0.0424555,-0.00103835,-0.0530737,-0.0199319,0.0950826,0.0445606,-0.194078,-0.0720948,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0681535,-0.0314066,0.33035,0.0682367,-0.0221329,0.356916,1,1,1,1
21.51,20.0434,0.931103,0.000291366,-0.00927366,-0.0264998,-0.159444,-0.0429923,-0.00129056,0.187276,0,0.0328418,-0.326819,-0.00152356,-0.0137687,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0681535,-0.0314066,0.33035,0.0678621,-0.0221329,0.35685,1,1,1,1
21.512,20.0453,0.931103,0.000188278,-0.00931365,-0.0263051,-0.160378,-0.0429947,-0.0013101,-0.051544,-0.0199948,0.0973185,0.046185,-0.19163,-0.0725331,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0676763,-0.0314465,0.330476,0.0674881,-0.0221329,0.356781,1,1,1,1
21.514,20.0472,0.931103,9.03832e-05,-0.00935338,-0.0261102,-0.16025,-0.0435244,-0.00156335,-0.0489474,-0.0198687,0.0974772,0.0497412,-0.188144,-0.0723937,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0672049,-0.0314863,0.3306,0.0671145,-0.0221329,0.35671,1,1,1,1
21.516,20.049,0.931103,2.20639e-05,-0.00939079,-0.0259212,-0.160113,-0.0440441,-0.00181564,-0.0341596,-0.0187011,0.0944721,0.0309934,-0.174446,-0.0693007,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0667637,-0.0315237,0.330715,0.0667416,-0.0221329,0.356636,1,1,1,1
21.518,20.0509,0.931103,0.000394445,-0.00939079,-0.0258442,-0.160028,-0.0445256,-0.00205481,0.186191,0,0.038523,-0.326605,-0.00131792,-0.0142784,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0667637,-0.0315237,0.330715,0.0663692,-0.0221329,0.356559,1,1,1,1
21.52,20.0527,0.931103,0.000329904,-0.00942798,-0.0256516,-0.160962,-0.0445276,-0.00207507,-0.0322704,-0.0185961,0.0962773,0.0312688,-0.170664,-0.06936,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0663273,-0.0315609,0.330827,0.0659974,-0.0221329,0.356479,1,1,1,1
